config_id,K,c_stratum,tau_hat,c,theta,rho_s,rho_pi,alpha,mu,epsilon,outcome,statistic,interval,span_iterations,n_seeds,mean_signed_change,mean_abs_change,sd_change,se_change,ci95_lo,ci95_hi,t_stat,p_value,q_value,ci_excludes_zero,significant_bh,mean_signed_change_per_iteration,mean_abs_change_per_iteration
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,-0.00039375,0.00103125,0.00110887,0.000392046,-0.00132079,0.000533291,-1.00435,0.348659,0.90067,False,False,-1.575e-05,4.125e-05
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,trigger_rate,tail,T25_T50,25,8,-0.00151875,0.0110813,0.013668,0.00483237,-0.0129455,0.00990798,-0.314287,0.762463,0.926485,False,False,-6.075e-05,0.00044325
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,trigger_rate,tail,T25_T50,25,8,0.0241563,0.0336938,0.0434499,0.0153618,-0.0121687,0.0604812,1.57248,0.159835,0.866748,False,False,0.00096625,0.00134775
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,trigger_rate,tail,T25_T50,25,8,0.011625,0.0168125,0.0185578,0.00656119,-0.00388975,0.0271397,1.77178,0.119724,0.858273,False,False,0.000465,0.0006725
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,trigger_rate,tail,T25_T50,25,8,-0.00218125,0.00733125,0.00855474,0.00302456,-0.00933319,0.00497069,-0.72118,0.494175,0.90067,False,False,-8.725e-05,0.00029325
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,trigger_rate,tail,T25_T50,25,8,0.000325,0.0090375,0.0101901,0.00360275,-0.00819415,0.00884415,0.0902088,0.930648,0.989266,False,False,1.3e-05,0.0003615
K6-low-r00012,6,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,trigger_rate,tail,T25_T50,25,8,-0.000125,0.0007125,0.000895624,0.000316651,-0.000873761,0.000623761,-0.394756,0.704775,0.926485,False,False,-5e-06,2.85e-05
K6-low-r02027,6,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,trigger_rate,tail,T25_T50,25,8,-0.0004875,0.00055,0.00101445,0.000358662,-0.0013356,0.000360601,-1.35922,0.21624,0.866748,False,False,-1.95e-05,2.2e-05
K6-low-r04112,6,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,trigger_rate,tail,T25_T50,25,8,0.00389375,0.00728125,0.00824853,0.00291629,-0.00300219,0.0107897,1.33517,0.223604,0.866748,False,False,0.00015575,0.00029125
K6-low-r06143,6,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,trigger_rate,tail,T25_T50,25,8,-0.0016125,0.002625,0.00432441,0.00152891,-0.0052278,0.0020028,-1.05467,0.326611,0.90067,False,False,-6.45e-05,0.000105
K6-low-r08201,6,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,trigger_rate,tail,T25_T50,25,8,0.00026875,0.00073125,0.00160645,0.000567965,-0.00107427,0.00161177,0.473181,0.650484,0.90067,False,False,1.075e-05,2.925e-05
K6-low-r10228,6,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,trigger_rate,tail,T25_T50,25,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-medium-r00000,6,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,0.00116875,0.00189375,0.0024825,0.000877697,-0.000906673,0.00324417,1.33161,0.224713,0.866748,False,False,4.675e-05,7.575e-05
K6-medium-r02040,6,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,trigger_rate,tail,T25_T50,25,8,-0.00779375,0.0194437,0.0221124,0.0078179,-0.0262802,0.0106927,-0.996911,0.352013,0.90067,False,False,-0.00031175,0.00077775
K6-medium-r04088,6,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,trigger_rate,tail,T25_T50,25,8,0.00035625,0.00164375,0.00211347,0.000747223,-0.00141065,0.00212315,0.476765,0.648053,0.90067,False,False,1.425e-05,6.575e-05
K6-medium-r06128,6,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,trigger_rate,tail,T25_T50,25,8,-0.00045625,0.00146875,0.00178274,0.000630295,-0.00194666,0.00103416,-0.723868,0.492623,0.90067,False,False,-1.825e-05,5.875e-05
K6-medium-r08179,6,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,trigger_rate,tail,T25_T50,25,8,0.00166875,0.0106687,0.0145192,0.00513332,-0.0104696,0.0138071,0.325082,0.754619,0.926485,False,False,6.675e-05,0.00042675
K6-medium-r10239,6,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,trigger_rate,tail,T25_T50,25,8,-0.00045625,0.00120625,0.00138472,0.000489573,-0.00161391,0.000701407,-0.931934,0.382389,0.90067,False,False,-1.825e-05,4.825e-05
K8-high-r00002,8,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,-0.0012125,0.0031375,0.00401522,0.00141959,-0.00456931,0.00214431,-0.854118,0.421305,0.90067,False,False,-4.85e-05,0.0001255
K8-high-r02072,8,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,trigger_rate,tail,T25_T50,25,8,0.0011625,0.0038125,0.00527167,0.00186382,-0.00324473,0.00556973,0.62372,0.552586,0.90067,False,False,4.65e-05,0.0001525
K8-high-r04090,8,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,trigger_rate,tail,T25_T50,25,8,-0.00535625,0.0439313,0.0545443,0.0192843,-0.0509564,0.0402439,-0.277751,0.789228,0.926485,False,False,-0.00021425,0.00175725
K8-high-r06159,8,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,trigger_rate,tail,T25_T50,25,8,-0.00105,0.013425,0.01841,0.00650892,-0.0164411,0.0143411,-0.161317,0.876401,0.985951,False,False,-4.2e-05,0.000537
K8-high-r08178,8,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,trigger_rate,tail,T25_T50,25,8,0.00306875,0.00580625,0.00629569,0.00222586,-0.00219458,0.00833208,1.37868,0.210439,0.866748,False,False,0.00012275,0.00023225
K8-high-r10229,8,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,trigger_rate,tail,T25_T50,25,8,-0.00279375,0.00663125,0.00933555,0.00330061,-0.0105985,0.00501096,-0.846433,0.425298,0.90067,False,False,-0.00011175,0.00026525
K8-low-r00012,8,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,trigger_rate,tail,T25_T50,25,8,-0.00029375,0.00120625,0.00148959,0.00052665,-0.00153908,0.00095158,-0.557771,0.594381,0.90067,False,False,-1.175e-05,4.825e-05
K8-low-r02027,8,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,trigger_rate,tail,T25_T50,25,8,-8.75e-05,0.0003125,0.000389826,0.000137824,-0.000413403,0.000238403,-0.634866,0.545699,0.90067,False,False,-3.5e-06,1.25e-05
K8-low-r04112,8,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,trigger_rate,tail,T25_T50,25,8,-0.00269375,0.0105188,0.0176598,0.00624369,-0.0174577,0.0120702,-0.431436,0.679127,0.916822,False,False,-0.00010775,0.00042075
K8-low-r06143,8,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,trigger_rate,tail,T25_T50,25,8,-0.00011875,0.00226875,0.00340472,0.00120375,-0.00296516,0.00272766,-0.0986501,0.924182,0.989266,False,False,-4.75e-06,9.075e-05
K8-low-r08201,8,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,trigger_rate,tail,T25_T50,25,8,0.00033125,0.00079375,0.00116095,0.000410459,-0.000639331,0.00130183,0.807023,0.446203,0.90067,False,False,1.325e-05,3.175e-05
K8-low-r10228,8,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,trigger_rate,tail,T25_T50,25,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-medium-r00000,8,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,0.00155,0.0039875,0.0049051,0.00173421,-0.00255077,0.00565077,0.893776,0.401125,0.90067,False,False,6.2e-05,0.0001595
K8-medium-r02040,8,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,trigger_rate,tail,T25_T50,25,8,0.0003125,0.0231375,0.0311749,0.011022,-0.0257503,0.0263753,0.0283524,0.978172,1,False,False,1.25e-05,0.0009255
K8-medium-r04088,8,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,trigger_rate,tail,T25_T50,25,8,-3.125e-05,0.00021875,0.000277666,9.81696e-05,-0.000263384,0.000200884,-0.318327,0.759524,0.926485,False,False,-1.25e-06,8.75e-06
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,trigger_rate,tail,T25_T50,25,8,0.00011875,0.00053125,0.000692788,0.000244938,-0.000460435,0.000697935,0.484817,0.642609,0.90067,False,False,4.75e-06,2.125e-05
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,trigger_rate,tail,T25_T50,25,8,0.00263125,0.00853125,0.0128483,0.00454255,-0.00811017,0.0133727,0.579246,0.580577,0.90067,False,False,0.00010525,0.00034125
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,trigger_rate,tail,T25_T50,25,8,-0.000575,0.0008875,0.00093694,0.000331258,-0.0013583,0.000208302,-1.7358,0.126178,0.858273,False,False,-2.3e-05,3.55e-05
K9-high-r00002,9,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,-0.00098125,0.00298125,0.00400793,0.00141702,-0.00433197,0.00236947,-0.692475,0.51095,0.90067,False,False,-3.925e-05,0.00011925
K9-high-r02072,9,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,trigger_rate,tail,T25_T50,25,8,0.00775,0.0109375,0.0109208,0.00386108,-0.00138001,0.01688,2.00721,0.0847137,0.858273,False,False,0.00031,0.0004375
K9-high-r04090,9,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,trigger_rate,tail,T25_T50,25,8,-0.0304437,0.0420063,0.0571685,0.0202121,-0.0782378,0.0173503,-1.50621,0.175736,0.866748,False,False,-0.00121775,0.00168025
K9-high-r06159,9,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,trigger_rate,tail,T25_T50,25,8,0.0176687,0.0222312,0.0166495,0.00588648,0.00374944,0.0315881,3.00158,0.0198975,0.816314,True,False,0.00070675,0.00088925
K9-high-r08178,9,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,trigger_rate,tail,T25_T50,25,8,-0.0028,0.0062625,0.00734283,0.00259608,-0.00893876,0.00333876,-1.07855,0.316546,0.90067,False,False,-0.000112,0.0002505
K9-high-r10229,9,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,trigger_rate,tail,T25_T50,25,8,0.0022625,0.0043875,0.00650773,0.00230083,-0.0031781,0.0077031,0.983341,0.358198,0.90067,False,False,9.05e-05,0.0001755
K9-low-r00012,9,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,trigger_rate,tail,T25_T50,25,8,-0.000575,0.0007875,0.000787854,0.000278549,-0.00123366,8.36626e-05,-2.06427,0.0778724,0.858273,False,False,-2.3e-05,3.15e-05
K9-low-r02027,9,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,trigger_rate,tail,T25_T50,25,8,0.00015625,0.00061875,0.00077618,0.000274421,-0.000492653,0.000805153,0.56938,0.586896,0.90067,False,False,6.25e-06,2.475e-05
K9-low-r04112,9,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,trigger_rate,tail,T25_T50,25,8,0.0044625,0.005825,0.00519194,0.00183563,0.000121929,0.00880307,2.43105,0.0453508,0.816314,True,False,0.0001785,0.000233
K9-low-r06143,9,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,trigger_rate,tail,T25_T50,25,8,-0.00224375,0.00426875,0.00514354,0.00181852,-0.00654386,0.00205636,-1.23384,0.25708,0.90067,False,False,-8.975e-05,0.00017075
K9-low-r08201,9,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,trigger_rate,tail,T25_T50,25,8,-0.00066875,0.00283125,0.00354441,0.00125314,-0.00363195,0.00229445,-0.533661,0.610095,0.90067,False,False,-2.675e-05,0.00011325
K9-low-r10228,9,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,trigger_rate,tail,T25_T50,25,8,-2.5e-05,0.0005625,0.000827647,0.000292617,-0.00071693,0.00066693,-0.0854358,0.934307,0.989266,False,False,-1e-06,2.25e-05
K9-medium-r00000,9,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T25_T50,25,8,0.0006875,0.002525,0.00318935,0.00112761,-0.00197886,0.00335386,0.609699,0.561322,0.90067,False,False,2.75e-05,0.000101
K9-medium-r02040,9,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,trigger_rate,tail,T25_T50,25,8,0.0208937,0.0235438,0.0222545,0.00786817,0.00228849,0.039499,2.65548,0.0326808,0.816314,True,False,0.00083575,0.00094175
K9-medium-r04088,9,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,trigger_rate,tail,T25_T50,25,8,-6.875e-05,0.00088125,0.00106232,0.000375587,-0.000956873,0.000819373,-0.183047,0.85995,0.985951,False,False,-2.75e-06,3.525e-05
K9-medium-r06128,9,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,trigger_rate,tail,T25_T50,25,8,-0.0003625,0.000875,0.00127581,0.000451065,-0.0014291,0.0007041,-0.803653,0.448023,0.90067,False,False,-1.45e-05,3.5e-05
K9-medium-r08179,9,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,trigger_rate,tail,T25_T50,25,8,-0.0009,0.0065625,0.0087327,0.00308747,-0.00820072,0.00640072,-0.2915,0.779117,0.926485,False,False,-3.6e-05,0.0002625
K9-medium-r10239,9,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,trigger_rate,tail,T25_T50,25,8,-0.00044375,0.00064375,0.000725277,0.000256424,-0.0010501,0.000162597,-1.73053,0.127152,0.858273,False,False,-1.775e-05,2.575e-05
K6-high-r00002,6,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T50_T100,50,8,0.00083125,0.00121875,0.00113922,0.000402774,-0.000121158,0.00178366,2.06381,0.0779251,0.690378,False,False,1.6625e-05,2.4375e-05
K6-high-r02072,6,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,trigger_rate,tail,T50_T100,50,8,0.0054,0.0084875,0.00849786,0.00300445,-0.00170439,0.0125044,1.79734,0.115333,0.690378,False,False,0.000108,0.00016975
K6-high-r04090,6,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,trigger_rate,tail,T50_T100,50,8,0.0168562,0.0249687,0.0253256,0.00895394,-0.00431646,0.038029,1.88255,0.101784,0.690378,False,False,0.000337125,0.000499375
K6-high-r06159,6,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,trigger_rate,tail,T50_T100,50,8,-0.00898125,0.0144938,0.0188255,0.00665582,-0.0247198,0.00675727,-1.34938,0.219226,0.690378,False,False,-0.000179625,0.000289875
K6-high-r08178,6,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,trigger_rate,tail,T50_T100,50,8,0.005275,0.0131875,0.0142833,0.00504989,-0.0066661,0.0172161,1.04458,0.330944,0.690378,False,False,0.0001055,0.00026375
K6-high-r10229,6,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,trigger_rate,tail,T50_T100,50,8,0.001075,0.0075875,0.0104176,0.00368319,-0.00763436,0.00978436,0.291867,0.778849,0.916263,False,False,2.15e-05,0.00015175
K6-low-r00012,6,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,trigger_rate,tail,T50_T100,50,8,0.00056875,0.00071875,0.000842588,0.0002979,-0.000135672,0.00127317,1.9092,0.097873,0.690378,False,False,1.1375e-05,1.4375e-05
K6-low-r02027,6,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,trigger_rate,tail,T50_T100,50,8,0.00053125,0.00151875,0.00232194,0.000820928,-0.00140994,0.00247244,0.647133,0.53818,0.792194,False,False,1.0625e-05,3.0375e-05
K6-low-r04112,6,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,trigger_rate,tail,T50_T100,50,8,-0.0045625,0.0098625,0.014854,0.00525168,-0.0169808,0.00785575,-0.868769,0.413765,0.698229,False,False,-9.125e-05,0.00019725
K6-low-r06143,6,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,trigger_rate,tail,T50_T100,50,8,-0.000325,0.0022875,0.0034485,0.00121923,-0.00320802,0.00255802,-0.266562,0.797488,0.916263,False,False,-6.5e-06,4.575e-05
K6-low-r08201,6,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,trigger_rate,tail,T50_T100,50,8,-0.00025,0.0003125,0.000774135,0.000273698,-0.000897193,0.000397193,-0.913415,0.391399,0.698229,False,False,-5e-06,6.25e-06
K6-low-r10228,6,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,trigger_rate,tail,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K6-medium-r00000,6,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T50_T100,50,8,-0.00088125,0.00256875,0.00383387,0.00135548,-0.00408644,0.00232394,-0.65014,0.536347,0.792194,False,False,-1.7625e-05,5.1375e-05
K6-medium-r02040,6,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,trigger_rate,tail,T50_T100,50,8,0.000725,0.0218875,0.0299542,0.0105904,-0.0243173,0.0257673,0.0684583,0.947335,1,False,False,1.45e-05,0.00043775
K6-medium-r04088,6,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,trigger_rate,tail,T50_T100,50,8,0.00093125,0.00171875,0.00197248,0.000697376,-0.000717783,0.00258028,1.33536,0.223544,0.690378,False,False,1.8625e-05,3.4375e-05
K6-medium-r06128,6,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,trigger_rate,tail,T50_T100,50,8,0.00098125,0.00118125,0.00154595,0.000546575,-0.000311195,0.00227369,1.79527,0.115682,0.690378,False,False,1.9625e-05,2.3625e-05
K6-medium-r08179,6,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,trigger_rate,tail,T50_T100,50,8,-0.00998125,0.0201563,0.0271196,0.00958823,-0.0326538,0.0126913,-1.04099,0.332494,0.690378,False,False,-0.000199625,0.000403125
K6-medium-r10239,6,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,trigger_rate,tail,T50_T100,50,8,0.00015,0.0009125,0.00109316,0.000386491,-0.000763905,0.00106391,0.388108,0.709469,0.909005,False,False,3e-06,1.825e-05
K8-high-r00002,8,high,0.503662,2.09631,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T50_T100,50,8,-0.00125,0.0033375,0.00401942,0.00142108,-0.00461032,0.00211032,-0.879614,0.408249,0.698229,False,False,-2.5e-05,6.675e-05
K8-high-r02072,8,high,0.70874,2.53674,1.60386,161.128,102.214,0.193799,0.60498,0.414526,trigger_rate,tail,T50_T100,50,8,-0.0014,0.0084375,0.0107639,0.00380562,-0.0103989,0.00759887,-0.367877,0.723837,0.909005,False,False,-2.8e-05,0.00016875
K8-high-r04090,8,high,2.1687,2.68713,1.94663,79.8584,192.478,0.248291,0.770996,0.209741,trigger_rate,tail,T50_T100,50,8,0.0160875,0.02865,0.0346393,0.0122469,-0.0128717,0.0450467,1.3136,0.230394,0.690378,False,False,0.00032175,0.000573
K8-high-r06159,8,high,0.974854,2.17957,0.617725,170.405,29.4702,0.0821777,0.443848,0.370142,trigger_rate,tail,T50_T100,50,8,0.000325,0.020925,0.0294778,0.010422,-0.024319,0.024969,0.0311842,0.975993,1,False,False,6.5e-06,0.0004185
K8-high-r08178,8,high,1.9563,2.69519,1.39028,92.29,163.723,0.700928,0.223145,0.381567,trigger_rate,tail,T50_T100,50,8,-0.00613125,0.00885625,0.00998921,0.00353172,-0.0144824,0.00221994,-1.73605,0.126132,0.690378,False,False,-0.000122625,0.000177125
K8-high-r10229,8,high,1.53638,2.85095,2.99604,83.1982,21.4722,0.439014,0.98877,0.1302,trigger_rate,tail,T50_T100,50,8,0.00156875,0.00554375,0.00693747,0.00245277,-0.00423112,0.00736862,0.639584,0.5428,0.792194,False,False,3.1375e-05,0.000110875
K8-low-r00012,8,low,1.75366,0.721313,2.85894,197.495,16.1401,0.309814,0.741699,0.0893311,trigger_rate,tail,T50_T100,50,8,-3.125e-05,0.00044375,0.00075116,0.000265575,-0.000659235,0.000596735,-0.117669,0.909635,1,False,False,-6.25e-07,8.875e-06
K8-low-r02027,8,low,2.89624,0.973755,1.26636,137.378,126.589,0.531299,0.972168,0.358276,trigger_rate,tail,T50_T100,50,8,-1.25e-05,0.0002,0.000306769,0.000108459,-0.000268965,0.000243965,-0.115251,0.911483,1,False,False,-2.5e-07,4e-06
K8-low-r04112,8,low,1.5437,0.7052,2.62163,32.3584,46.228,0.473291,0.520996,0.322241,trigger_rate,tail,T50_T100,50,8,0.00488125,0.00680625,0.0106551,0.00376716,-0.00402667,0.0137892,1.29574,0.236154,0.690378,False,False,9.7625e-05,0.000136125
K8-low-r06143,8,low,2.16626,0.616577,1.96772,101.567,170.959,0.19292,0.900879,0.39563,trigger_rate,tail,T50_T100,50,8,-0.0012875,0.003175,0.00343987,0.00121618,-0.0041633,0.0015883,-1.05865,0.324919,0.690378,False,False,-2.575e-05,6.35e-05
K8-low-r08201,8,low,2.99146,0.28894,1.05278,21.04,41.8481,0.363428,0.848145,0.361353,trigger_rate,tail,T50_T100,50,8,0.0001625,0.000475,0.000844203,0.000298471,-0.000543271,0.000868271,0.544442,0.60304,0.834979,False,False,3.25e-06,9.5e-06
K8-low-r10228,8,low,1.75122,0.600464,1.46411,171.704,30.4224,0.141943,0.617676,0.1302,trigger_rate,tail,T50_T100,50,8,0,0,0,0,0,0,0,1,1,False,False,0,0
K8-medium-r00000,8,medium,0.503662,1.28528,1.50894,102.495,113.64,0.759814,0.241699,0.314331,trigger_rate,tail,T50_T100,50,8,-0.00013125,0.00415625,0.00608064,0.00214983,-0.0052148,0.0049523,-0.0610513,0.953025,1,False,False,-2.625e-06,8.3125e-05
K8-medium-r02040,8,medium,1.33374,1.3175,2.27886,18.6279,53.4644,0.418799,0.35498,0.302026,trigger_rate,tail,T50_T100,50,8,-0.0024625,0.0177,0.0229529,0.00811508,-0.0216516,0.0167266,-0.303447,0.770369,0.916263,False,False,-4.925e-05,0.000354
K8-medium-r04088,8,medium,0.918701,1.31213,0.596631,174.858,94.978,0.698291,0.270996,0.389038,trigger_rate,tail,T50_T100,50,8,-0.000125,0.0005,0.000627353,0.000221803,-0.00064948,0.00039948,-0.563564,0.590639,0.834979,False,False,-2.5e-06,1e-05
K8-medium-r06128,8,medium,1.54126,1.30408,0.984229,54.0674,24.7095,0.86792,0.650879,0.257642,trigger_rate,tail,T50_T100,50,8,0.0003875,0.00105,0.00133437,0.00047177,-0.000728059,0.00150306,0.821375,0.438508,0.717559,False,False,7.75e-06,2.1e-05
K8-medium-r08179,8,medium,2.05396,1.76599,1.99409,168.55,195.906,0.491748,0.766113,0.381567,trigger_rate,tail,T50_T100,50,8,-0.0013625,0.0079,0.0097694,0.00345401,-0.00952993,0.00680493,-0.39447,0.704977,0.909005,False,False,-2.725e-05,0.000158
K8-medium-r10239,8,medium,2.78638,1.47595,1.64604,178.198,118.972,0.889014,0.48877,0.3552,trigger_rate,tail,T50_T100,50,8,0.0003,0.000875,0.00114767,0.000405762,-0.000659475,0.00125947,0.73935,0.483745,0.768301,False,False,6e-06,1.75e-05
